iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population
IRL,Europe,Ireland,5/12/2021,254013,446,418,4937,8,3.143,51442.587,90.324,84.653,999.839,1.62,0.636,19669,4709810,953.828,3.983,18692,3.785,0.022,44.7,,,,,36721,,,,7437,74.07,4937796
IRL,Europe,Ireland,5/13/2021,254450,437,425.143,4937,0,2.286,51531.088,88.501,86.1,999.839,0,0.463,19728,4729538,957.824,3.995,18505,3.748,0.023,43.5,,,,,35293,,,,7148,74.07,4937796
IRL,Europe,Ireland,5/14/2021,254870,420,423.714,4941,4,3.286,51616.146,85.058,85.81,1000.649,0.81,0.665,,,,,,,,,,,,,32900,,,,6663,74.07,4937796
IRL,Europe,Ireland,5/15/2021,255331,461,432.571,4941,0,3.143,51709.508,93.361,87.604,1000.649,0,0.636,,,,,,,,,,,,,33914,,,,6868,74.07,4937796
IRL,Europe,Ireland,5/16/2021,255706,375,413.857,4941,0,2.857,51785.452,75.945,83.814,1000.649,0,0.579,,,,,,,,,,,,,35970,,,,7285,74.07,4937796
IRL,Europe,Ireland,5/17/2021,256085,379,413.714,4941,0,2.857,51862.207,76.755,83.785,1000.649,0,0.579,,,,,,,,,,,,,36204,,,,7332,74.07,4937796
IRL,Europe,Ireland,5/18/2021,256450,365,411.857,4941,0,1.714,51936.127,73.92,83.409,1000.649,0,0.347,,,,,,,,,,,,,35524,,,,7194,74.07,4937796
IRL,Europe,Ireland,5/19/2021,256976,526,423.286,4941,0,0.571,52042.652,106.525,85.724,1000.649,0,0.116,,,,,,,,,,,,,35524,,,,7194,74.07,4937796
IRL,Europe,Ireland,5/20/2021,257446,470,428,4941,0,0.571,52137.836,95.184,86.678,1000.649,0,0.116,,,,,,,,,,,,,35524,,,,7194,74.07,4937796
IRL,Europe,Ireland,5/21/2021,257979,533,444.143,4941,0,0,52245.779,107.943,89.948,1000.649,0,0,,,,,,,,,,,,,35524,,,,7194,74.07,4937796
IRL,Europe,Ireland,5/22/2021,258363,384,433.143,4941,0,0,52323.547,77.767,87.72,1000.649,0,0,,,,,,,,,,,,,35524,,,,7194,74.07,4937796
IRL,Europe,Ireland,5/23/2021,258810,447,443.429,4941,0,0,52414.073,90.526,89.803,1000.649,0,0,,,,,,,,,2349207,1734234,,,35524,47.58,35.12,,7194,74.07,4937796
IRL,Europe,Ireland,5/24/2021,259159,349,439.143,4941,0,0,52484.752,70.679,88.935,1000.649,0,0,,,,,,,,,,,,,31228,,,,6324,74.07,4937796
IRL,Europe,Ireland,5/25/2021,259512,353,437.429,4941,0,0,52556.242,71.489,88.588,1000.649,0,0,,,,,,,,,,,,,26931,,,,5454,74.07,4937796
IRL,Europe,Ireland,5/26/2021,259957,445,425.857,4941,0,0,52646.363,90.121,86.244,1000.649,0,0,,,,,,,,,,,,,22635,,,,4584,74.07,4937796
IRL,Europe,Ireland,5/27/2021,260389,432,420.429,4941,0,0,52733.851,87.488,85.145,1000.649,0,0,,,,,,,,,,,,,18338,,,,3714,74.07,4937796
IRL,Europe,Ireland,5/28/2021,260850,461,410.143,4941,0,0,52827.213,93.361,83.062,1000.649,0,0,,,,,,,,,,,,,14042,,,,2844,74.07,4937796
IRL,Europe,Ireland,5/29/2021,261306,456,420.429,4941,0,0,52919.562,92.349,85.145,1000.649,0,0,,,,,,,,,,,,,9745,,,,1974,74.07,4937796
IRL,Europe,Ireland,5/30/2021,261673,367,409,4941,0,0,52993.886,74.325,82.83,1000.649,0,0,,,,,,,,,2387348,1760642,,,5449,48.35,35.66,,1104,74.07,4937796
IRL,Europe,Ireland,5/31/2021,262043,370,412,4941,0,0,53068.819,74.932,83.438,1000.649,0,0,,,,,,,,,,,,,,,,,,74.07,4937796
IRL,Europe,Ireland,6/1/2021,262380,337,409.714,4941,0,0,53137.068,68.249,82.975,1000.649,0,0,,,,,,,,,,,,,,,,,,74.07,4937796
IRL,Europe,Ireland,6/2/2021,262787,407,404.286,4941,0,0,53219.493,82.425,81.876,1000.649,0,0,,,,,,,,,,,,,,,,,,74.07,4937796
IRL,Europe,Ireland,6/3/2021,263252,465,409,4941,0,0,53313.665,94.172,82.83,1000.649,0,0,,,,,,,,,,,,,,,,,,74.07,4937796
IRL,Europe,Ireland,6/4/2021,263769,517,417,4941,0,0,53418.367,104.703,84.451,1000.649,0,0,,,,,,,,,,,,,,,,,,74.07,4937796
IRL,Europe,Ireland,6/5/2021,264185,416,411.286,4941,0,0,53502.615,84.248,83.293,1000.649,0,0,,,,,,,,,,,,,,,,,,74.07,4937796
IRL,Europe,Ireland,6/6/2021,264498,313,403.571,4941,0,0,53566.004,63.389,81.731,1000.649,0,0,,,,,,,,,,,,,,,,,,74.07,4937796
IRL,Europe,Ireland,6/7/2021,264875,377,404.571,4941,0,0,53642.354,76.35,81.934,1000.649,0,0,,,,,,,,,,,,,,,,,,74.07,4937796
IRL,Europe,Ireland,6/8/2021,265114,239,390.571,4941,0,0,53690.756,48.402,79.098,1000.649,0,0,,,,,,,,,,,,,,,,,,74.07,4937796
IMN,Europe,Isle of Man,1/21/2021,,,,,,,,,,,,,,,,,,,,,3558,,,,,4.18,,,,,85032
IMN,Europe,Isle of Man,1/22/2021,,,,,,,,,,,,,,,,,,,,,3648,,,90,90,4.29,,,1058,,85032
IMN,Europe,Isle of Man,1/23/2021,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,1623,,85032
IMN,Europe,Isle of Man,1/24/2021,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,1823,,85032
IMN,Europe,Isle of Man,1/25/2021,,,,,,,,,,,,,,,,,,,,,4209,3897,312,,163,4.95,4.58,0.37,1917,,85032
IMN,Europe,Isle of Man,1/26/2021,,,,,,,,,,,,,,,,,,,,,4886,4247,639,677,266,5.75,4.99,0.75,3128,,85032
IMN,Europe,Isle of Man,1/27/2021,,,,,,,,,,,,,,,,,,,,,,,,,331,,,,3893,,85032
IMN,Europe,Isle of Man,1/28/2021,,,,,,,,,,,,,,,,,,,,,,,,,378,,,,4445,,85032
IMN,Europe,Isle of Man,1/29/2021,,,,,,,,,,,,,,,,,,,,,6859,5829,1030,,459,8.07,6.86,1.21,5398,,85032
IMN,Europe,Isle of Man,1/30/2021,,,,,,,,,,,,,,,,,,,,,,,,,484,,,,5692,,85032
IMN,Europe,Isle of Man,1/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,508,,,,5974,,85032
IMN,Europe,Isle of Man,2/1/2021,,,,,,,,,,,,,,,,,,,,,,,,,533,,,,6268,,85032
IMN,Europe,Isle of Man,2/2/2021,,,,,,,,,,,,,,,,,,,,,8302,6883,1419,,488,9.76,8.09,1.67,5739,,85032
IMN,Europe,Isle of Man,2/3/2021,,,,,,,,,,,,,,,,,,,,,9563,7387,2176,1261,574,11.25,8.69,2.56,6750,,85032
IMN,Europe,Isle of Man,2/4/2021,,,,,,,,,,,,,,,,,,,,,10213,8030,2183,650,573,12.01,9.44,2.57,6739,,85032
IMN,Europe,Isle of Man,2/5/2021,,,,,,,,,,,,,,,,,,,,,10224,8041,2183,11,481,12.02,9.46,2.57,5657,,85032
IMN,Europe,Isle of Man,2/6/2021,,,,,,,,,,,,,,,,,,,,,10852,8669,2183,628,519,12.76,10.19,2.57,6104,,85032
IMN,Europe,Isle of Man,2/7/2021,,,,,,,,,,,,,,,,,,,,,11247,9063,2184,395,524,13.23,10.66,2.57,6162,,85032
IMN,Europe,Isle of Man,2/8/2021,,,,,,,,,,,,,,,,,,,,,11654,9466,2188,407,530,13.71,11.13,2.57,6233,,85032
IMN,Europe,Isle of Man,2/9/2021,,,,,,,,,,,,,,,,,,,,,12026,9469,2557,372,532,14.14,11.14,3.01,6256,,85032
IMN,Europe,Isle of Man,2/10/2021,,,,,,,,,,,,,,,,,,,,,12441,9485,2956,415,411,14.63,11.15,3.48,4833,,85032
IMN,Europe,Isle of Man,2/11/2021,,,,,,,,,,,,,,,,,,,,,,,,,369,,,,4340,,85032
IMN,Europe,Isle of Man,2/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,417,,,,4904,,85032
IMN,Europe,Isle of Man,2/13/2021,,,,,,,,,,,,,,,,,,,,,13497,10170,3327,,378,15.87,11.96,3.91,4445,,85032
IMN,Europe,Isle of Man,2/14/2021,,,,,,,,,,,,,,,,,,,,,13733,10405,3328,236,355,16.15,12.24,3.91,4175,,85032
IMN,Europe,Isle of Man,2/15/2021,,,,,,,,,,,,,,,,,,,,,,,,,336,,,,3951,,85032
IMN,Europe,Isle of Man,2/16/2021,,,,,,,,,,,,,,,,,,,,,14272,10678,3594,,321,16.78,12.56,4.23,3775,,85032
IMN,Europe,Isle of Man,2/17/2021,,,,,,,,,,,,,,,,,,,,,14806,10949,3857,534,338,17.41,12.88,4.54,3975,,85032
IMN,Europe,Isle of Man,2/18/2021,,,,,,,,,,,,,,,,,,,,,15294,11184,4110,488,357,17.99,13.15,4.83,4198,,85032
IMN,Europe,Isle of Man,2/19/2021,,,,,,,,,,,,,,,,,,,,,17150,12467,4683,1856,572,20.17,14.66,5.51,6727,,85032
IMN,Europe,Isle of Man,2/20/2021,,,,,,,,,,,,,,,,,,,,,17180,12468,4712,30,526,20.2,14.66,5.54,6186,,85032
IMN,Europe,Isle of Man,2/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,537,,,,6315,,85032
IMN,Europe,Isle of Man,2/22/2021,,,,,,,,,,,,,,,,,,,,,17807,13075,4732,,544,20.94,15.38,5.56,6398,,85032
IMN,Europe,Isle of Man,2/23/2021,,,,,,,,,,,,,,,,,,,,,18041,13077,4964,234,538,21.22,15.38,5.84,6327,,85032
IMN,Europe,Isle of Man,2/24/2021,,,,,,,,,,,,,,,,,,,,,18323,13122,5201,282,502,21.55,15.43,6.12,5904,,85032
IMN,Europe,Isle of Man,2/25/2021,,,,,,,,,,,,,,,,,,,,,18795,13286,5509,472,500,22.1,15.62,6.48,5880,,85032
IMN,Europe,Isle of Man,2/26/2021,,,,,,,,,,,,,,,,,,,,,19884,13600,6284,1089,391,23.38,15.99,7.39,4598,,85032
IMN,Europe,Isle of Man,2/27/2021,,,,,,,,,,,,,,,,,,,,,20831,13883,6948,947,522,24.5,16.33,8.17,6139,,85032
IMN,Europe,Isle of Man,2/28/2021,,,,,,,,,,,,,,,,,,,,,21452,14123,7329,621,566,25.23,16.61,8.62,6656,,85032
IMN,Europe,Isle of Man,3/1/2021,,,,,,,,,,,,,,,,,,,,,21998,14316,7682,546,599,25.87,16.84,9.03,7044,,85032
IMN,Europe,Isle of Man,3/2/2021,,,,,,,,,,,,,,,,,,,,,22785,15084,7701,787,678,26.8,17.74,9.06,7973,,85032
IMN,Europe,Isle of Man,3/3/2021,,,,,,,,,,,,,,,,,,,,,23429,15719,7710,644,729,27.55,18.49,9.07,8573,,85032
IMN,Europe,Isle of Man,3/4/2021,,,,,,,,,,,,,,,,,,,,,23438,15727,7711,9,663,27.56,18.5,9.07,7797,,85032
IMN,Europe,Isle of Man,3/5/2021,,,,,,,,,,,,,,,,,,,,,23883,15792,8091,445,571,28.09,18.57,9.52,6715,,85032
IMN,Europe,Isle of Man,3/6/2021,,,,,,,,,,,,,,,,,,,,,24309,15824,8485,426,497,28.59,18.61,9.98,5845,,85032
IMN,Europe,Isle of Man,3/7/2021,,,,,,,,,,,,,,,,,,,,,24798,15832,8966,489,478,29.16,18.62,10.54,5621,,85032
IMN,Europe,Isle of Man,3/8/2021,,,,,,,,,,,,,,,,,,,,,25086,15833,9253,288,441,29.5,18.62,10.88,5186,,85032
IMN,Europe,Isle of Man,3/9/2021,,,,,,,,,,,,,,,,,,,,,26172,16910,9262,1086,484,30.78,19.89,10.89,5692,,85032
IMN,Europe,Isle of Man,3/10/2021,,,,,,,,,,,,,,,,,,,,,27326,18043,9283,1154,557,32.14,21.22,10.92,6550,,85032
IMN,Europe,Isle of Man,3/11/2021,,,,,,,,,,,,,,,,,,,,,28431,19138,9293,1105,713,33.44,22.51,10.93,8385,,85032
IMN,Europe,Isle of Man,3/12/2021,,,,,,,,,,,,,,,,,,,,,29794,19885,9909,1363,844,35.04,23.39,11.65,9926,,85032
IMN,Europe,Isle of Man,3/13/2021,,,,,,,,,,,,,,,,,,,,,31026,19926,11100,1232,960,36.49,23.43,13.05,11290,,85032
IMN,Europe,Isle of Man,3/14/2021,,,,,,,,,,,,,,,,,,,,,32027,20690,11337,1001,1033,37.66,24.33,13.33,12148,,85032
IMN,Europe,Isle of Man,3/15/2021,,,,,,,,,,,,,,,,,,,,,32742,21405,11337,715,1094,38.51,25.17,13.33,12866,,85032
IMN,Europe,Isle of Man,3/16/2021,,,,,,,,,,,,,,,,,,,,,33335,21995,11340,593,1023,39.2,25.87,13.34,12031,,85032
IMN,Europe,Isle of Man,3/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,858,,,,10090,,85032
IMN,Europe,Isle of Man,3/18/2021,,,,,,,,,,,,,,,,,,,,,33336,21996,11340,,701,39.2,25.87,13.34,8244,,85032
IMN,Europe,Isle of Man,3/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,728,,,,8561,,85032
IMN,Europe,Isle of Man,3/20/2021,,,,,,,,,,,,,,,,,,,,,,,,,773,,,,9091,,85032
IMN,Europe,Isle of Man,3/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,852,,,,10020,,85032
IMN,Europe,Isle of Man,3/22/2021,,,,,,,,,,,,,,,,,,,,,,,,,971,,,,11419,,85032
IMN,Europe,Isle of Man,3/23/2021,,,,,,,,,,,,,,,,,,,,,,,,,1108,,,,13030,,85032
IMN,Europe,Isle of Man,3/24/2021,,,,,,,,,,,,,,,,,,,,,,,,,1329,,,,15629,,85032
IMN,Europe,Isle of Man,3/25/2021,,,,,,,,,,,,,,,,,,,,,,,,,1551,,,,18240,,85032
IMN,Europe,Isle of Man,3/26/2021,,,,,,,,,,,,,,,,,,,,,,,,,1551,,,,18240,,85032
IMN,Europe,Isle of Man,3/27/2021,,,,,,,,,,,,,,,,,,,,,47294,32286,15008,,1551,55.62,37.97,17.65,18240,,85032
IMN,Europe,Isle of Man,3/28/2021,,,,,,,,,,,,,,,,,,,,,,,,,1448,,,,17029,,85032
IMN,Europe,Isle of Man,3/29/2021,,,,,,,,,,,,,,,,,,,,,,,,,1345,,,,15818,,85032
IMN,Europe,Isle of Man,3/30/2021,,,,,,,,,,,,,,,,,,,,,49787,34480,15307,,1242,58.55,40.55,18,14606,,85032
IMN,Europe,Isle of Man,3/31/2021,,,,,,,,,,,,,,,,,,,,,50426,35115,15311,639,1112,59.3,41.3,18.01,13077,,85032
IMN,Europe,Isle of Man,4/1/2021,,,,,,,,,,,,,,,,,,,,,51602,36290,15312,1176,1059,60.69,42.68,18.01,12454,,85032
IMN,Europe,Isle of Man,4/2/2021,,,,,,,,,,,,,,,,,,,,,52831,37491,15340,1229,1013,62.13,44.09,18.04,11913,,85032
IMN,Europe,Isle of Man,4/3/2021,,,,,,,,,,,,,,,,,,,,,54075,38727,15348,1244,969,63.59,45.54,18.05,11396,,85032
IMN,Europe,Isle of Man,4/4/2021,,,,,,,,,,,,,,,,,,,,,54480,39132,15348,405,908,64.07,46.02,18.05,10678,,85032
IMN,Europe,Isle of Man,4/5/2021,,,,,,,,,,,,,,,,,,,,,54923,39575,15348,443,852,64.59,46.54,18.05,10020,,85032
IMN,Europe,Isle of Man,4/6/2021,,,,,,,,,,,,,,,,,,,,,56040,40692,15348,1117,893,65.9,47.85,18.05,10502,,85032
IMN,Europe,Isle of Man,4/7/2021,,,,,,,,,,,,,,,,,,,,,57234,41846,15388,1194,973,67.31,49.21,18.1,11443,,85032
IMN,Europe,Isle of Man,4/8/2021,,,,,,,,,,,,,,,,,,,,,58497,43094,15403,1263,985,68.79,50.68,18.11,11584,,85032
IMN,Europe,Isle of Man,4/9/2021,,,,,,,,,,,,,,,,,,,,,59758,44343,15415,1261,990,70.28,52.15,18.13,11643,,85032
IMN,Europe,Isle of Man,4/10/2021,,,,,,,,,,,,,,,,,,,,,60889,45462,15427,1131,973,71.61,53.46,18.14,11443,,85032
IMN,Europe,Isle of Man,4/11/2021,,,,,,,,,,,,,,,,,,,,,61296,45855,15441,407,974,72.09,53.93,18.16,11455,,85032
IMN,Europe,Isle of Man,4/12/2021,,,,,,,,,,,,,,,,,,,,,61699,46245,15454,403,968,72.56,54.39,18.17,11384,,85032
IMN,Europe,Isle of Man,4/13/2021,,,,,,,,,,,,,,,,,,,,,62899,47438,15461,1200,980,73.97,55.79,18.18,11525,,85032
IMN,Europe,Isle of Man,4/14/2021,,,,,,,,,,,,,,,,,,,,,63488,48021,15467,589,893,74.66,56.47,18.19,10502,,85032
IMN,Europe,Isle of Man,4/15/2021,,,,,,,,,,,,,,,,,,,,,63674,48205,15469,186,740,74.88,56.69,18.19,8703,,85032
IMN,Europe,Isle of Man,4/16/2021,,,,,,,,,,,,,,,,,,,,,64099,48625,15474,425,620,75.38,57.18,18.2,7291,,85032
IMN,Europe,Isle of Man,4/17/2021,,,,,,,,,,,,,,,,,,,,,64481,49004,15477,382,513,75.83,57.63,18.2,6033,,85032
IMN,Europe,Isle of Man,4/18/2021,,,,,,,,,,,,,,,,,,,,,65085,49608,15477,604,541,76.54,58.34,18.2,6362,,85032
IMN,Europe,Isle of Man,4/19/2021,,,,,,,,,,,,,,,,,,,,,65675,50191,15484,590,568,77.24,59.03,18.21,6680,,85032
IMN,Europe,Isle of Man,4/20/2021,,,,,,,,,,,,,,,,,,,,,66414,50923,15491,739,502,78.1,59.89,18.22,5904,,85032
IMN,Europe,Isle of Man,4/21/2021,,,,,,,,,,,,,,,,,,,,,67082,51585,15497,668,513,78.89,60.67,18.22,6033,,85032
IMN,Europe,Isle of Man,4/22/2021,,,,,,,,,,,,,,,,,,,,,67915,52407,15508,833,606,79.87,61.63,18.24,7127,,85032
IMN,Europe,Isle of Man,4/23/2021,,,,,,,,,,,,,,,,,,,,,68442,52864,15578,527,620,80.49,62.17,18.32,7291,,85032
IMN,Europe,Isle of Man,4/24/2021,,,,,,,,,,,,,,,,,,,,,,,,,653,,,,7679,,85032
IMN,Europe,Isle of Man,4/25/2021,,,,,,,,,,,,,,,,,,,,,69658,54002,15656,,653,81.92,63.51,18.41,7679,,85032
IMN,Europe,Isle of Man,4/26/2021,,,,,,,,,,,,,,,,,,,,,70249,54555,15694,591,653,82.61,64.16,18.46,7679,,85032
IMN,Europe,Isle of Man,4/27/2021,,,,,,,,,,,,,,,,,,,,,70810,55110,15700,561,628,83.27,64.81,18.46,7385,,85032
IMN,Europe,Isle of Man,4/28/2021,,,,,,,,,,,,,,,,,,,,,71703,55945,15758,893,660,84.32,65.79,18.53,7762,,85032
IMN,Europe,Isle of Man,4/29/2021,,,,,,,,,,,,,,,,,,,,,72617,56844,15773,914,672,85.4,66.85,18.55,7903,,85032
IMN,Europe,Isle of Man,4/30/2021,,,,,,,,,,,,,,,,,,,,,,,,,597,,,,7021,,85032
IMN,Europe,Isle of Man,5/1/2021,,,,,,,,,,,,,,,,,,,,,72626,56849,15777,,511,85.41,66.86,18.55,6010,,85032
IMN,Europe,Isle of Man,5/2/2021,,,,,,,,,,,,,,,,,,,,,,,,,427,,,,5022,,85032
IMN,Europe,Isle of Man,5/3/2021,,,,,,,,,,,,,,,,,,,,,72673,56896,15777,,346,85.47,66.91,18.55,4069,,85032
IMN,Europe,Isle of Man,5/4/2021,,,,,,,,,,,,,,,,,,,,,73471,57681,15790,798,380,86.4,67.83,18.57,4469,,85032
IMN,Europe,Isle of Man,5/5/2021,,,,,,,,,,,,,,,,,,,,,,,,,363,,,,4269,,85032
IMN,Europe,Isle of Man,5/6/2021,,,,,,,,,,,,,,,,,,,,,75013,59217,15796,,342,88.22,69.64,18.58,4022,,85032
IMN,Europe,Isle of Man,5/7/2021,,,,,,,,,,,,,,,,,,,,,,,,,343,,,,4034,,85032
IMN,Europe,Isle of Man,5/8/2021,,,,,,,,,,,,,,,,,,,,,75037,59238,15799,,344,88.25,69.67,18.58,4046,,85032
IMN,Europe,Isle of Man,5/9/2021,,,,,,,,,,,,,,,,,,,,,75783,59932,15851,746,448,89.12,70.48,18.64,5269,,85032
IMN,Europe,Isle of Man,5/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,489,,,,5751,,85032
IMN,Europe,Isle of Man,5/11/2021,,,,,,,,,,,,,,,,,,,,,76403,60512,15891,,419,89.85,71.16,18.69,4928,,85032
IMN,Europe,Isle of Man,5/12/2021,,,,,,,,,,,,,,,,,,,,,76977,61081,15896,574,391,90.53,71.83,18.69,4598,,85032
IMN,Europe,Isle of Man,5/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,315,,,,3704,,85032
IMN,Europe,Isle of Man,5/14/2021,,,,,,,,,,,,,,,,,,,,,,,,,347,,,,4081,,85032
IMN,Europe,Isle of Man,5/15/2021,,,,,,,,,,,,,,,,,,,,,,,,,380,,,,4469,,85032
IMN,Europe,Isle of Man,5/16/2021,,,,,,,,,,,,,,,,,,,,,,,,,308,,,,3622,,85032
IMN,Europe,Isle of Man,5/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,298,,,,3505,,85032
IMN,Europe,Isle of Man,5/18/2021,,,,,,,,,,,,,,,,,,,,,78417,61120,17297,,288,92.22,71.88,20.34,3387,,85032
IMN,Europe,Isle of Man,5/19/2021,,,,,,,,,,,,,,,,,,,,,79300,61145,18155,883,332,93.26,71.91,21.35,3904,,85032
IMN,Europe,Isle of Man,5/20/2021,,,,,,,,,,,,,,,,,,,,,80356,61170,19186,1056,448,94.5,71.94,22.56,5269,,85032
IMN,Europe,Isle of Man,5/21/2021,,,,,,,,,,,,,,,,,,,,,81423,61184,20239,1067,567,95.76,71.95,23.8,6668,,85032
IMN,Europe,Isle of Man,5/22/2021,,,,,,,,,,,,,,,,,,,,,81855,61195,20660,432,594,96.26,71.97,24.3,6986,,85032
IMN,Europe,Isle of Man,5/23/2021,,,,,,,,,,,,,,,,,,,,,83163,61214,21949,1308,747,97.8,71.99,25.81,8785,,85032
IMN,Europe,Isle of Man,5/24/2021,,,,,,,,,,,,,,,,,,,,,83831,61243,22588,668,808,98.59,72.02,26.56,9502,,85032
IMN,Europe,Isle of Man,5/25/2021,,,,,,,,,,,,,,,,,,,,,85971,61271,24700,2140,1079,101.1,72.06,29.05,12689,,85032
IMN,Europe,Isle of Man,5/26/2021,,,,,,,,,,,,,,,,,,,,,86707,61282,25425,736,1058,101.97,72.07,29.9,12442,,85032
IMN,Europe,Isle of Man,5/27/2021,,,,,,,,,,,,,,,,,,,,,87476,61306,26170,769,1017,102.87,72.1,30.78,11960,,85032
IMN,Europe,Isle of Man,5/28/2021,,,,,,,,,,,,,,,,,,,,,89077,61312,27765,1601,1093,104.76,72.1,32.65,12854,,85032
IMN,Europe,Isle of Man,5/29/2021,,,,,,,,,,,,,,,,,,,,,89507,61315,28192,430,1093,105.26,72.11,33.15,12854,,85032
IMN,Europe,Isle of Man,5/30/2021,,,,,,,,,,,,,,,,,,,,,,,,,913,,,,10737,,85032
IMN,Europe,Isle of Man,5/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,823,,,,9679,,85032
IMN,Europe,Isle of Man,6/1/2021,,,,,,,,,,,,,,,,,,,,,,,,,524,,,,6162,,85032
IMN,Europe,Isle of Man,6/2/2021,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,4998,,85032
IMN,Europe,Isle of Man,6/3/2021,,,,,,,,,,,,,,,,,,,,,89727,61315,28412,,322,105.52,72.11,33.41,3787,,85032
ITA,Europe,Italy,1/31/2020,2,2,,,,,0.033,0.033,,,,,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/1/2020,2,0,,,,,0.033,0,,,,,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/2/2020,2,0,,,,,0.033,0,,,,,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/3/2020,2,0,,,,,0.033,0,,,,,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/4/2020,2,0,,,,,0.033,0,,,,,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/5/2020,2,0,0.286,,,0,0.033,0,0.005,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/6/2020,2,0,0.286,,,0,0.033,0,0.005,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/7/2020,3,1,0.143,,,0,0.05,0.017,0.002,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/8/2020,3,0,0.143,,,0,0.05,0,0.002,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/9/2020,3,0,0.143,,,0,0.05,0,0.002,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/10/2020,3,0,0.143,,,0,0.05,0,0.002,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/11/2020,3,0,0.143,,,0,0.05,0,0.002,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/12/2020,3,0,0.143,,,0,0.05,0,0.002,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/13/2020,3,0,0.143,,,0,0.05,0,0.002,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/14/2020,3,0,0,,,0,0.05,0,0,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/15/2020,3,0,0,,,0,0.05,0,0,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/16/2020,3,0,0,,,0,0.05,0,0,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/17/2020,3,0,0,,,0,0.05,0,0,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/18/2020,3,0,0,,,0,0.05,0,0,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/19/2020,3,0,0,,,0,0.05,0,0,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/20/2020,3,0,0,,,0,0.05,0,0,,,0,,,,,,,,,,,,,,,,,,19.44,60461828
ITA,Europe,Italy,2/21/2020,20,17,2.429,1,1,0.143,0.331,0.281,0.04,0.017,0.017,0.002,,,,,,,,,,,,,,,,,,27.78,60461828
ITA,Europe,Italy,2/22/2020,62,42,8.429,2,1,0.286,1.025,0.695,0.139,0.033,0.017,0.005,,,,,,,,,,,,,,,,,,37.04,60461828
ITA,Europe,Italy,2/23/2020,155,93,21.714,3,1,0.429,2.564,1.538,0.359,0.05,0.017,0.007,,,,,,,,,,,,,,,,,,69.91,60461828
ITA,Europe,Italy,2/24/2020,229,74,32.286,7,4,1,3.788,1.224,0.534,0.116,0.066,0.017,,4324,0.072,,,,,,,,,,,,,,,69.91,60461828
ITA,Europe,Italy,2/25/2020,322,93,45.571,10,3,1.429,5.326,1.538,0.754,0.165,0.05,0.024,4299,8623,0.143,0.071,,,,,,,,,,,,,,69.91,60461828
